Judul,Label
GARAM PALSU YANG TERNYATA SERPIHAN KACA,1
"Rekomendasi pengacara M. Mahendra Maskur Sinaga, Guna Antisipasi Pelanggaran Privasi",1
Tanggapan Polri Terkait Isu Sipil Papua Bersenjata yang Ingin Menyatakan Perang,1
Video Beberapa Wanita India Protes Dengan Cara Bakar Jilbab,0
: Patung Brung Garuda Disertai Pancasila Dalam Tulisan Cina,1
Perlawanan Pekerja Asing China Saat Bendera RRC Diturunkan TNI,0
: Cuitan Di Twitter Karyawan PT Adhi karya Terhadap Gus Mus Bijak Bersosial Media,0
PANGLIMA TNI AKAN DIGANTI,1
: Satpol PP Pasang Spanduk Untuk Kampanye Ahok - Djarot,1
PDIP Beri Surat Rekomendasi Untuk Fachrori-Safrial,1
Foto Tenaga Medis Merangkai Kata BACOT!,1
"Inilah kebijakan yg merusak dan menjerumuskan generasi penerus bangsa,...menjauhkan nilai agama",1
Foto Pupuk cendana memang jamian mutu,1
Surat Panggilan Wawancara Kerja Oleh PT Angkasa Pura II Juni 2020,1
Pasien Covid-19 di Cimahi Kabur Dari Rumah Sakit,1
Video 150 Pemuda dan Wanita di Selandia Baru yang Baru Masuk Islam,1
"Modus Menghabisi Ustadz, disuntik covid-19 sampai mati",1
Enam Penumpang Kapal di Pelabuhan Samudera Terduga Positif Corona,1
Biaya Tilang Baru di Indonesia,1
Ini Gunung Dieng Salatiga,1
Pemusnahan babi massal di Thailand,1
SURAT WAKALAH INFRA STRUKTUR DANA HAJI,1
REKENING GENDUT JOKOWI DI LUAR NEGERI TIDAK DILAPORKAN,1
Pernyataan Sikap Netral Universitas Indonesia,0
PESTA GAY DI SEASON CITY JAKARTA BARAT,1
"Begal di Jembatan Sambaliung, Berau, Kalimantan Timur",1
Klarifikasi Kenapa sholat di tempat ibadah agama lain? apakah dalam keadaan darurat?,0
Pelayanan SIM Libur Selama 2 Minggu,1
"Mengandung Cacing, BPOM Kepri Tarik 3 Merek Sarden dari Peredaran",0
Klarifikasi Gedung DPR Tidak Terjadi Kebakaran,0
"Polda Metro Ungkap Komplotan Skimming Nasabah via ATM, Modusnya?",0
Cacing Hidup di Produk Ikan Supermarket |  Live Worms in Supermarkets Fish Product,0
Ketum MUI: Jangan Gunakan Nama Muslim untuk Sebar Hoax,0
Razia STNK Pada Tanggal 28 Februari 2018,1
Balada Cinta Segi Tiga Ahok Veronica: Ahok Lemah Syahwat,0
Pesan Berantai Catut Kepolisian Soal Nama-nama Kiai yang Menjadi Sasaran PKI,1
"Bukankah Zakat Itu Satu Tahun Sekali , Jadi Kalau Bulanan Itu Namanya Zakat Apa?",0
Beredar Isu Perihal Kartu Kuning yang Dikeluarkan Zaadit Taqwa Merupakan Pesanan FZ dan FH,1
Mulai Besok dan Seterusnya Ada Peraturan Komunikasi Baru,1
Video Tabung Gas Meledak Karena Digoyang-goyangkan,1
: Kemensetneg Perintahkan Pengibaran Bendera Setengah Tiang Selama Dua Hari,1
Balita Rohingya Menyusu Pada Jasad Ibunya,1
Pengurus Masjid Al-Waqfiyah Salemba Jakarta Tak Layani Doa dan Solat untuk Kematian Warga Yang Mendukung Kafir,1
Peluru Gas Airmata Diujicobakan Kepada Peserta Aksi 4 November 2016,1
Boneka Asli Annabelle Melarikan Diri Museum Warren,1
Foto cekungan pada bekas lokasi ledakan di Beirut kemarin maka fix ini adalah C4,1
"Flyer Perjalanan Anda Terganggu, Agar Menyiapkan Surat Keterangan Hasil Rapid Tes",1
Indonesian Foreign Minister #RetnoMarsudi says her government is overwhelmed by the #ULMWP leadership,1
"Jabatan presiden di perpanjang, pilpres masih lama tahun 2026",1
majalah Italia tahun 1962 menggambarkan yang akan terjadi pada 2022,1
Pesan Berantai Ganjar Pranowo Bolehkan Warga Jawa Tengah Salat Idul Fitri,1
Kartu yang Dijanjikan Wapres Maruf Saat Debat Cawapres Belum Terealisasi,1
"Penganut Islam Kristen, Yahudi dan Buddha Hadir di Selandia Baru Mengalunkan Asmaul Husna dan Kalimat Tauhid untuk Menghadapi Wabah Corona",1
Video Apa salah muslimah Apakah kerana mereka Islam!,1
"Dapat Suara Terbanyak Menjadi Ketua DPR, Puan Berjanji Akan Mensejahterakan Partai",1
Ratik Tagak,1
Pedang Jepang yang bernama Samurai,0
Video Pemukulan Pelaku Terorisme yang Menyerang Masjid Christchurch Selandia Baru di Penjara,1
Narkoba dari China Melalui Tiang Pancang Proyek Infrastruktur,1
Ayo diralat lagi Kebijakannya,1
TERJADI AKSI  BUNUH DIRI DI KAWASAN SUKOHARJO,1
Ustaz Abdul Somad Menjadi Juru Kampanye Prabowo-Sandi,1
Server KPU Jawa Barat Down diserang Secara Masive,1
: Video Orang Yang Telah di Makamkan Selama 4 Hari Kembali Hidup,1
Polisi Mengklarifikasi Bahwa Tidak Ada Bom di Pasuruan,0
Proyek Meikarta Diberhentikan,1
PKS Luruskan Hoax Kader Komentar Kartini Pemuas Seks Belanda,0
Polisi Melarang Produksi dan Penjualan Kaos #2019GantiPresiden,1
Astaga Ini Sholat Kok Jadi Begini,1
Klarifikasi Mahfud Md Terkait Tuduhan Ratna Sarumpaet Terhadapnya,0
Foto Dian Sastro yang Sudah Disunting,1
Brookings Institution: Percakapan dengan Joko Widodo Presiden Indonesia,0
"Diduga Stres Setelah Cerai dengan Istrinya, Suyatno Bacok 2 Orang",0
Mudah-Mudahan Masih Banyak Rakyat Lugu yang Masih Bisa Ditipu Melalui Pencitraan yang Selama Ini Jadi Andalan,0
Indonesia Ditinggalkan Oleh Saudara2 Negara Muslim Dunia,0
Jokowi Bukan Seorang Insinyur,0
Lowongan Kerja PT Pupuk Sriwidjaja,1
PUTRI RAJA SALMAN YANG CANTIK,1
Masjid Istiqlal Digembok Untuk Menghalau Peserta Aksi 212 Jilid 2,0
: BRI Melecehkan Sunnah Islam,0
"Rakyat miskin nekat jual emas rekannya untuk bayar tempat tinggalnya di tahan tanpa belas kasihan, pemerintah mencuri uang rakyat di lindungi hukum pun bungkam.!!!",0
Kominfo Menginisiasi System Big Data Cyber Security,1
Ridwan Kamil dicaci maki oleh berbagai pihak,1
Papa Kilo Kode PKI,1
Tulisan Sarlito Wirawan Sarwono Tentang LGBT,1
BKMG menyarankan menaruh baskom air yang dicampur garam supaya hujan cepat turun,1
Surat Panggilan Kerja oleh PT KAI 15 Agustus 2020,1
Tentara India membunuh kakeknya dan bocah laki-laki ini mengambil batu untuk membunuh pembunuh kakeknya.,1
Video Detik-Detik Jembatan Wuhan Runtuh,1
Informasi yang Berisi Adanya Rombongan Gangster Sudah Ada di Samarinda dan Membunuh 60 Orang,1
Foto Pemerintah jawa timur sdh menyiapkan 52 buah tempat kurantin bagi TKI yg bru pulang dari luar negri.,1
Ternyata virus corona dapat diobati dengan  cara berendam di AIR LAUT,1
Pesan Undian Berhadiah dari PT Pertamina,1
sabobase kelakuan kubu sebelah,1
"Missed Call Dari Nomor Luar Negeri yang Dapat Menyalin Daftar Kontak, Mengakses SIM Card, dan Menjebol Data Bank",1
Video Produksi Beras Plastik,1
"Ahok datang, gedung DPR/MPR tiba-tiba bau taik!",1
Susunan Kabinet II Jokowi-Amin,1
Maruf Amin hanya buat cari suara doang setelah itu akan diganti,1
"Kemenag akan Hapus Materi Perang Uhud, Badar, dan Sebagainya dari Kurikulum Madrasah",1
Listrik Dipadamkan Bergilir Setiap 3 Jam,1
"Stroke Kambuh, Prabowo Batal Orasi Politik di Acara Fraksi PKS",1
Tidak Semua Operator Seluler Menyediakan RBT Jokowi Saja,0
Letda Inf Agus Prayogo Sudah Meraih Medali Emas Pada Ajang ASIAN Games Tanggal 21 Agustus 2018,1
Jelang ASIAN Games Jakarta Makin Cakep Bravo Anies-Sandi,1
PT Indonesia Morowali Industrial Park Membantah Isu Senjata Api Selundupan,0
"Rudi Hartono, Legenda Bulu Tangkis Meninggal",1
Kemkominfo Buat Help Desk Registrasi Kartu Prabayar,1
Pembunuh Berantai Memancing Korban Menggunakan Bayi Menangis,1
Brantas Kebeutalan Secara Dini,0
Felix Siauw : Umat Muslim Yang mengucapkan Kata selamat natal Wajib Dipenjarakan Karena Menistakan Agama Islam,0
"Istri Ahok: Pribumi Indonesia Jadi Rakyat Aja Ngerepotin, Apalagi Jadi Pemimpin!",1
Jokowi Nama Lahirnya Herberthus,1
Year End Fun Walk Lippo Karawaci Terkait Aksi Tandingan 411,1
: 500 WN China Datang ke Jakarta untuk Bela Ahok,1
Klaim Jonru Bahwa Dunia Tidak Peduli Kepada Umat Muslim Korban Bom Turki,0
Rayhaneh Jabbari Dihukum Gantung oleh Pemerintah Iran,1
Data Pertumbuhan Ekonomi Aceh,1
Tangkapan Layar Berita RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China,1
FPA Siap Dukung Jokowi dengan Syarat Semua Laskar Harus Diangkat Menjadi PNS,1
Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid,1
Another Simpson prediction that became a reality !! #TheyKnew,1
Pembatasan Sosial Jakarta-Bandung Sudah Tidak Diterapkan Lagi,1
Daftar Virus yang Berasal dari China,1
Video Azan PERTAMA di SPANYOL Setelah 500 Tahun dilarang,1
Video 280 Jemaah Umrah Tertahan di Pesawat dan 18 Di Antaranya Positif Terinfeksi Virus Corona,1
Erick Thohir nyamar jadi tukang bakso waktu bongkar skandal Ari Garuda,1
Anies Diberi Gelar Kehormatan oleh Perkumpulan Tiong Hoa dg Nama Liem Ay Bon,1
Kecelakaan Beruntun di Tol Pemalang akibat  yang dari awal searah tiba-tiba dibuat 2 arah,1
Postingan Facebook Tutut Soeharto yang Menyindir Jokowi Tentang Pembangunan Jalan Tol,1
Sikat Gigi Berbahan Bulu Babi,0
"Bantah Nomor Urut 01 Untungkan Jokowi-Maruf dalam Komputer Sistem Biner, KPU Tegaskan Perhitungan Suara Dilakukan Secara Manual",0
Rumah Sakit Jiwa Kampret,1
AIR MINERAL BISA MELEDAK SAAT KEPANASAN DI MOBIL,1
"Wacana Pendaftaran Akun Medsos Tidak Hanya Menggunakan e-KTP, untuk Mendukung Jokowi",0
Keajaiban terjadi hari ini: Amerika dan Kanada melihat dua matahari.,1
Pemerintah Memantau Jalur Komunikasi dan Media Sosial Masyarakat,1
"Running text Metro TV, Istighosah Tanggal 5 Februari Dirumah Djan Faridz Dihadiri Oleh Kiai Said Aqil Siroj",1
Indochina Penyebutan Untuk Negara Baru Indonesia-China,0
Antasari Azhar Tidak Memiliki Akun Twitter,1
Presiden Mengundang Pelaku Pembakaran Masjid Tolikara,1
"Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berhutang Hanya Melakukan Pinjaman Dari Luar Negeri",1
Nyanyian yg jadi kenyataan dan menyedihkan,1
Jokowi Jarang Menggunakan Busana Jawa Karena Kuno dan Gak Pede,1
Satpol PP Pakai Sepeda Brompton Harga Seratus Juta Hasil Foya-Foya Uang Rakyat,1
Pemuda/Pemudi Mengatasnamakan Universitas/Perguruan Tinggi Meminta Foto KTP,1
bupati Luwu Utara terbaring di RS karena terjatuh dari motornya waktu antar BanSos COvid-19,1
"Video Italian millionaire terjun Dari bagunan, karena keluarga nya semua kena virus corona",1
"Kim Jong Un Mengenakan Kemeja Putih Bertuliskan Bersih, Merakyat, Kerja Nyata",1
They call it disinfection?,1
CHINA Baru Saja Bangun Rumah Sakit 57 Lantai,1
"Surat Berisi Cuti Libur Natal Tanggal 23, 24 Desember 2019",1
Video Habib Rizieq Shihab tiba di Bandara Juanda,1
Subjudul Cover Majalah Tempo : Ahok dijadikan bos Pertamina untuk menguasai Blok Masela,1
Virus Babi Hog Cholera Menular pada Manusia,1
PT Waskita Karya Bantah Adakan Interview Rekruitmen Karyawan,1
PESAN SINGKAT ARAHAN KAPOLRI SEBUT TNI AKAN TUNDUK PADA HUKUM KEPOLISIAN,1
SUSUNAN KABINET KERJA JILID II JOKOWI MARUF,1
Video Polisi Bagi-Bagi Sembako Jelang Pilpres 2019,1
"Jokowi Bilang PKI Tidak Bersalah, apalagi Mengancam",1
tentang bakal dihapusnya Kementerian Agama diganti namanya,1
Y2K38 Komputer tidak akan bisa membedakan antara waktu nyata dengan data yang tercatat,1
Makin Parah Pesawat Kepresidenan Dijual?,1
KAHMI Menyelenggarakan Deklarasi Dukungan untuk Anies Baswedan sebagai Capres 2019,1
"Tidak Ada Sekber Ormas dan OKP untuk Capres dan Cawapres, Jokowi dengan Tito",0
Kadisdik Sumsel Mengklarifikasi Bahwa Selebaran Aksi Kelulusan Pelajar Adalah Hoaks,1
Kunjungan Jokowi ke NZ disambut aksi Papua Merdeka,0
Presiden Korea Utara Mengatakan: Hanya Agama Islam yang Boleh Masuk di Korea Utara,1
PKI KETANGKEP BASAH...!!,0
Kapolda Anton Charliyan Tiba-Tiba Melakukan Pencitraan Berpakaian Islami,0
Kebakaran Mengurung Israel Setelah Dua Hari Pelarangan Adzan di Palestina,0
Dai Arifin Ilham Unggah Postingan Foto Ribuan Umat Muslim Rohingya Yang Dibakar Hidup-Hidup,1
Pembuat Desain Roti Al Maidah: 51,1
Walikota Solo Larang Buber dan Halal Bihalal,0
Syiah menyerang Saudi pada musim haji 1979,1
"Aplikasi i-Doser, Narkoba Digital",1
Pernyataan Jokowi Ekonomi Indonesia Terjun Bebas Tidak Diberi Utang Lagi,1
Narasi dalam Poster AHY Ketua Umum Partai Demokrat Periode 2020-2025,1
WHO Mention Vegetarianism Not Affected Covid-19,1
Video Ini lockdown di Spanyol,1
Obama Mencalonkan Diri Sebagai Presiden Kenya Tahun 2021,1
singapore is like a communist china who hates Islam,1
Parutan Kelapa Bisa Sebabkan Kremian,1
Istri Sah Labrak Wanita Simpanan Dirut Garuda,1
Ditjen Bea Cukai Angkat Bicara Terkait Munculnya Informasi Tawaran Hadiah Pulsa Bagi Masyarakat Yang Beri Info Jasa Titip Barang Bermerek,1
Pertolongan pertama pada stroke dengan tusukan jarum ke ujung setiap jari masing-masing atau bagian bawah daun telinga,1
Polisi Bantah Viralnya Penampakan Pocong di Sejumlah Wilayah di Tangerang,1
Kementerian PUPR Beri Penjelasan Mengenai Isu Rumah Subsidi Sudah Habis,0
PLN Benar-benar tak punya malu dan etika,1
"Tangkapan Layar Artikel Web KPU Diretas, Temuan Mengejutan!! Jokowi Angkat Isu PKI",1
Pemberitahuan pemenang undian bank BRI,1
Foto Pelajar SMP Pegang Spanduk Berisi Kritikan Terhadap Jokowi yang Kerjanya Cuma Utang dan Jual Aset,1
Suara sumbang petani Kendal yang digusur proyek tol,0
: Kadis Pendidikan Kota Bengkulu Klarifikasi Terkait Soal Ujian Bermuatan Sex Bebas,1
Gambar Rilis Divisi Humas Polri Mengenai Kelengkapan Menggunakan Sepeda Motor yang Disunting,1
Guys! Tolong Jangan Beli Cokelat Snickers |  Guys! Please Dont Buy Snickers Chocolate Bar,1
"Antara Jogja, Tionghoa, Metro Tipu dan Penjajah",1
Hujan Batu Panas Dari Erupsi Gunung Agung Menimpa Desa Dukuh Bali,1
"saya tidak tahu, saya cuma share",0
"Dituduh Menistakan Agama, Walikota Risma dilaporkan ke Polisi",0
"Kisruh Liga 1, Drama Laga Mitra Kukar Melawan Bhayangkara FC Dalam Lanjutan Kompetisi Gojek-Traveloka Akibat Kebohongan Pihak Mitra Kukar",1
Ternyata Indonesia Dibodohkan Dengan Air Mineral,1
BANSER MENGANGKAT SALIB,1
Aksi Demo Membela Sahabat Driver yang Terancam 4 Tahun Penjara,0
Penyalahgunakan Nama CNN Indonesia Dalam Beberapa Telegram Chat,1
: Polemik IP address server baladacintarizieq.com,0
My Roti Kloning Sari Roti,1
"Dihadang Warga Penjaringan, Ahok Kabur Lewat Kebun",0
Drone Mata-Mata Berbentuk Serangga yang didanai oleh Pemerintah Amerika Serikat dan Sudah Dalam Masa Produksi,1
Firza adalah KUNCI,1
dua matahari Lunar Hunter,1
"Buntut Penerapan PSBB di Palembang, Batas Operasional Akses Hingga Pukul 14.00",1
Video Di Amerika sudah terjadi penjarahan di mana2 karena ketakutan akan virus corona,1
Video Angin Puting Beliung Menerjang Sukabumi,1
"In an era of #coronavirus in China, money is no longer the best thing in the world",1
Spanduk LARANGAN BERSHOLAWAT,1
"JOKOWI FAKE AND AUTHORITARY PRESIDENT OF RRC COMMUNISTS,INDONESIA BRANCH",1
Jika melawan diancam proses hukum berjalan,1
Profesor Gabe Bin Abdulah yang berasal dari Amerika latin ini kagum kepada pendukung Prabowo,1
Unggahan Hasil C1 Pleno TPS di Bangil Pasuruan Berbeda dengan Hasil Situng KPU,0
Foto RA Kartini Berjilbab dan Berkaca mata.,1
Pria Misteri Berkumis,1
Pencairan Tunjangan Hari Raya  Bagi Pensiunan Pegawai Negeri Sipil  Dilakukan Tanggal 5 Juni 2018,1
"Polri Bongkar Grup The Family MCA, Sindikat Penyebar Isu Provokatif",0
: Produk-Produk Bumbu Penyedap Masakan Mengandung Babi,1
: Nama Meikarta diambil Dari Tragedi Mei Jakarta 98,0
Pakar IT No.1 Dubai Mengatakan Chat Habieb Rizieq Shihab-FIRZA 100% Palsu,1
JADWAL SELEKSI PENETAPAN SK CPNS,1
Larangan Sholat Lima Waktu di Istana,1
Foto-Foto Korban Rohingya,1
Yang Merugikan dari Daging Beku,1
Akhirnya Tertangkap juga 3 Pelaku Pembunuhan Modus Operandi Gantung diri terhadap BABINSA,1
Pohon Natal pada Lambang Sumatera Barat,1
Lagu corona dr Bimbo.. lagu 30 tahun yang lalu jadi kenyataan sekarang,1
Warga Dihimbau Tak Melintas di Depan Toko Spectra Dikarenakan Adanya ODP Akibat Virus Corona,1
"RS Premier Bintaro di-Lockdown, 19 Tenaga Medis Positif COVID-19",1
WHO: T&J tentang coronavirus ,0
Ledakan Dahsyat di Kota Wuhan Yang Disembunyikan Pemerintah China,1
"Video Buaya DUSUN LOPANG, DRIYOREJO, GRESIK",1
UYM Sindir UAS: Menceraikan Istri Sama Halnya Kedzaliman,1
"Foto artikel Madinah Dilanda Gempa, Apakah Tanda Dajjal Sudah Keluar Dari Persembunyiannya?",1
Auman raksasa dajjal dari bawah dasar lautan Samudra Pasifik,1
"Jin tampak terlihat di parkiran gedung DPR, hadir serta dalam agenda pelantikan Jokowi-Maruf",1
Foto viral Lutfi Alfiandi jadi cover majalah internasional.,1
Di bandara terminal 3 sukarno hata sudah terpasang kilat Cina air line selamat datang Cina di Indonesia,1
Lahan TNI AL Surabaya mau dieksekusi lewat pengadilan oleh pengembang cina,1
WANITA DI ACEH UTARA JADI KORBAN KEJAHATAN DAN DIBUANG DARI MOBIL,1
Ribuan warga Baduy sudah bergerak menuju Ibukota,1
Dimatiin Buat Nutupin Fakta,1
Jokowi Akan Hapus Pendidikan Agama Islam Jika Terpilih Kembali Jadi Presiden,1
Anggota Panwaslu dan KPU Buka Belang Lembaganya,1
Sore tadi ada awan sedang berdoa,1
Pertamina Bantah Mengurangi Kuota BBM Bersubsidi Di Wilayah Solo Raya dan DI Yogyakarta,0
Ini bukan makar? Terjadilah yang disampaiken kemarin,1
Rumah Sakit Jiwa Kecebong,1
"Insinyur Google dipukuli sampai tewas, 3 kritis dalam serangan penghakiman massa di India yang didorong oleh rumor penculikan",0
Dukungan KAJ dan PGI di Wilayah DKI untuk Acara Paskah di Monas,1
Sekjen PSI Minta Maaf Lewat SMS agar Laporan Jangan Diteruskan,1
Istrinya Sandi dan Istrinya Derek Maras Adalah Kakak Adik,0
"Anies : Siapa Yang Bisa Ngatasin Banjir, Nabi Nuh Saja Nyerah..!!",1
Ketua KPUD Depok Ditetapkan Tersangka Korupsi Anggaran Pilkada Depok,1
Penyerang Masjid Quwwatul dari PDIP,0
Foto Biksu Wirathu dieksekusi oleh pasukan militan.,1
: Anies - Sandi dituduh Telat Datang Dalam Acara Rapat Pleno,1
Menuliskan Kode Tertentu Muncul Nama Mark Zuckerberg Bukti Akun Tidak Di-Hack,1
Di Turki Juga Ada Brand 212,0
: Foto-foto Perbudakan di Papua Barat,1
Syiah di Indonesia,0
Uang Pangkal Masuk Undip Mencapai 87 Miliar Rupiah,1
Setiap Hari Puskesmas di Kelapa Gading Rujuk 10 Pasien COVID-19 ke Wisma Atlet,1
Mark Zuckerberg ancam Tutup Facebook di Indonesia karna kerap Dibully netizen,1
"Kamis Besok, FPI-PA 212 DEMO DEPAN DPR RI Stok makanan di rumah menipis Lumayan dapat nasi bungkus+15.000",1
Tenaga Medis di Sampang Sengaja Sebarkan Corona Dengan Cara Disuntik,1
Video DI BALIK COVID-19/CORONA TERNYATA ISI NYA SUDAH HABIS,1
Video Kisah pilu dari ITALY IBU nya meninggal pasien COVID-19,1
Foto Kaesang Mengenakan Kaos Logo Palu Arit,1
Sri Mulyani: Pemerintah Pusat Tidak Memiliki Uang Untuk Membayar Utang Ke Pemprov DKI Jakarta,1
terjadi pembuangan mayat,1
Data menunjukkan ACEH hanya 1 korban,1
Akhirnya Ketangkap Juga Biang Penyebar Virus Corona dan Agen TKA China Ini,1
Foto Dampak 16 Hari Lockdown di Italia,1
Pasar Kodya Cirebon Ditutup Mulai 20 Maret 2020,1
"Diduga Terinfeksi Virus Corona, Seorang Warga di Depok Diisolasi",1
Sapi Yang Tersambar Petir Di Kupang Dagingnya Akan Dijual Ke Pasar,1
"Kecewa Tak Jadi Menteri, Grace Natalie: Padahal Saya Pintar Kupas Buah Salak",1
Hoaks Kewarganegaraan Marsma TNI Suryo Margono,1
Kalimat Terakhir KH Maimun Zubair Sebelum Meninggal Tentang Rizieq Shihab,1
Serangan teroris di Algeria,1
PENJELASAN TENTANG CARA PENANGANAN HIPOTERMIA DENGAN CARA DISETUBUHI,1
"Tiba di Den Haag, Prabowo ajukan gugatan ke Mahkamah Internasional MMA-UFC",1
Klarifikasi tvOne terkait foto Ustadz Abdul Somad dan Direksi serta karyawan tvOne di akun twitter @saididu,0
Video Kecelakaan Dua Pelajar Tergilas Bus di Cileungsi Bogor,1
whatsapp akan mengumpulkan dana setiap kali gambar dibagikan,1
Jadi sudah tau kan kalau rezim jokowi anti islam,1
40 Narapidana Kabur Dari Rutan Sialang Bungkuk Pekanbaru,1
Nissa Sabyan Bantah Diundang Panitia Pesta Raya Porda Jabar 2018 untuk Mengisi Acara,0
Trump Ketakutan Mendengar Suara Takbir,1
Prabowo berhutang 17 Triliun rupiah,1
: KPK Klarifikasi Bahwa Situs kpk-online.com Bukanlah Milik Instansi Pemberantasan Korupsi Tersebut,0
Pesan Berantai Air PAM di Palembang Mati Selama 3 Hari Karena ASIAN Games 2018,1
Koran dari China yang Memuat Foto Anak di China yang Ber-KTP Bandung,1
Para Bajingan Tengik PKI Sudah Mulai Terang-terangan,1
Kemendikbud Melarang Game Mobile Legends Karena dianggap Berbahaya,1
Artikel Tentang Perlawanan Untuk Gulingkan Jokowi yang ditulis TB Hasanuddin,1
Pemberitahuan Aksi Demo 291,1
Ramai Berita SetNov Warga China Terus Datang,0
Makam Tuhan Yesus Kristus Sedang Dibuka Untuk Pertamakalinya,0
"Video: Bantuan Turki Kepada Rohingya Sudah Datang, Erdogan Bukan Aktor Pencitraan",0
Pembegal dan Penjambret Akan Balas Dendam,1
Video Trailer Film Riyanto,1
PT Astra Honda Motor Indonesia Bagi-Bagi Motor Honda CBR 250 RR,1
"Taharrush, Budaya Pemerkosaan Massal Kuno Ala Bangsa Arab Menyebar ke Eropa",1
Buka Puasa di Jalanan Kota London Inggris,1
Kereta Cepat yang Digarap China di Iran Lebih Murah dari Kereta Cepat Jakarta-Bandung,0
Abu Janda Sebenarnya adalah Cina Kafir,1
Bahan Baku Uang Kertas Dollar Amerika Dari Serat Pohon Pisang Abaka,1
Video Boss China Dibantai Pribumi AmeriKA. INDONESIA KAPAN?,1
Video Pembacaan AYAT SUCI AL-QURAN OLEH PRESIDEN ERDOGAN DI MASJID HAGIA SHOPIA,1
Video tiktok Hana hanifah di kantor berlogo BIN,1
Gambar Tangkapan Layar Berita Viva.co.id Berjudul Kementan Produksi Massal Kalung Antivirus Corona Bulan Depan Dengan Foto Headline Kalung Bertaring,1
Video PDIP menyuruh orang untuk membakar bendera PDIP,1
Pesta Homo Seksual di Italia Sebelum Covid-19 Mewabah,1
Picture of In Italy they throw their money on the streets,1
Narasi Pesan Himbauan Pencegahan Virus Corona Mengatasnamakan UNICEF,1
Pesan Berantai WhatsApp Tiga Warga Yogyakarta Terjangkit Virus Corona,1
Tangkapan Layar Rieke Dyah:Aku Bingung Memangnya Kalau PKI Bangkit Kembali Kenapa?Ada Masalah Ya?,1
Bendungan Bili-Bili Melewati Batas Angka Normal,1
Reynhard Sinaga Dipulangkan ke Tanah Air,1
Polisi Pastikan Tak Ada Korban Meninggal dalam Aksi Mahasiswa di Solo,1
"Opini dari Dahlan Iskan MENYEMBAH TUHAN, MENGABAIKAN KEMANUSIAAN",1
"Korban main game, kalo sudah kena syaraf seperti ini bagaimana coba?",1
"Madura kacau, ribuan warga Sampang, Madura kepung KPU tuntut kecurangan massa bentrok dengan Polisi",1
